team,rank,barthag,adjoe,adjde,adjoe_z,adjde_z,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,V38,V40,eFG%_z,eFG% Def_z,FTR_z,FTR Def_z,OR%_z,DR%_z,TO%_z,TO% Def._z,3P%_z,3pD%_z,2p%_z,2p%D_z,ft%_z,ft%D_z,3P rate_z,3P rate D_z,arate_z,arateD_z,V38_z,V40_z
Stonehill,326,0.181508744647995,95.343651521105,108.685466949913,-1.53913685429913,-0.526577868084586,50.9,50.2,32.2,27.3,19.1,31.4,19.7,19.8,34.8,34.6,49.9,49,75.9,70.9,41.3,40.8,52,54.8,8.1,9.5,0.152461797466376,0.126933527077249,0.114051631093048,0.847318135777528,-2.29875010797749,-0.996712035358467,-0.703794157219181,0.65092681759977,0.332609291274962,-0.22972030669763,-0.082997001972083,0.411863129412081,1.17296371502326,0.281734942127467,0.778174490348118,-0.819145816246569,0.231379948451115,-0.703658007030587,-0.286443880595569,0.384787885409988
McNeese St.,327,0.180736579394215,99.9825651905245,114.025130993785,-0.835166004036604,-1.4051872617397,49.1,55.2,28.3,35.4,32.2,30.8,21.2,18.7,32.4,40.2,49.4,52,66.3,71.5,40.7,39.2,44.6,63.7,4.9,7.1,-0.499065596023028,-1.72205805916037,-0.732189952441691,-0.671346609499318,0.937740310517066,-0.791062280431341,-1.45652626997865,0.181596593209037,-0.674933179374374,-2.63805160868288,-0.23531202581367,-0.605648095473936,-1.43222682297104,0.0483310988586874,0.659320069592285,-0.432788913472486,-1.21404520859397,-2.31501888264281,-1.58466163986132,-1.12117440465822
Cal St. Northridge,328,0.179606914309214,96.5098943464609,110.137944089606,-1.36215555827059,-0.76557418854934,44.4,51,36.5,39.1,27.3,30.2,19.4,18,31.6,34.9,42.8,50.1,73.3,74.5,32.8,38.3,43.5,53.5,9.6,7.8,-2.20027601235647,-0.16890512672077,1.04708722319545,-1.3650576659838,-0.272855342202272,-0.585412525504215,-0.55324773466729,-0.117068095039611,-1.01078066959082,-0.358738055018267,-2.24587034052262,0.0387756802872073,0.467391277649802,-1.11868811748522,-0.905596470359539,-0.215463155662062,-1.42890570491149,-0.468290688120938,0.322095694060253,-0.681935403388323
Western Michigan,329,0.178873713874588,102.803616702891,117.371251541587,-0.407061888867069,-1.95577114144559,48.8,54.8,27.8,33.1,33,27.6,19.1,14.4,32.1,37,49.3,54.4,72.3,71.9,42,39.8,48.9,55.1,6.1,8.9,-0.60765349493793,-1.57413873226136,-0.840682463151271,-0.240120817630584,1.13538858034879,0.305736412513331,-0.402701312115396,-1.65305792031837,-0.80087598820554,-1.26186229326274,-0.265775030581988,-1.41965707538275,0.196017263275396,-0.107271463320503,0.916837981229926,-0.577672752012766,-0.374135995716422,-0.757973542163584,-1.09782998013667,0.00829731289293751
Central Arkansas,330,0.177104721248286,99.3195458622166,113.512757972931,-0.935781431171263,-1.32087938291446,47.1,54.7,24.3,28.9,27.9,30.5,18.1,16.7,31.6,36.3,46.8,54.8,75.1,71.4,41.3,39.2,46.7,46.6,8.2,9.2,-1.22298492212237,-1.53715890053661,-1.60013003811834,0.54733497621667,-0.124619139828475,-0.688237402967778,0.099120096390916,-0.671731087501387,-1.01078066959082,-0.960820880514579,-1.02735014978992,-1.55532523870088,0.955864503523732,0.0872317394034821,0.778174490348118,-0.432788913472486,-0.803856988351447,0.780966619937973,-0.245874575618515,0.196542599151462
St. Francis PA,331,0.176839798316631,101.655113208177,116.200465494414,-0.581351181429886,-1.76312538497949,51.9,51.9,32.8,29.9,25.3,28.9,18.3,14.7,36.4,33.7,50.4,52.7,69.9,68.8,35.8,35.1,52.2,50.4,5.5,7.9,0.514421460516045,-0.501723612243541,0.244242643944547,0.359845501491133,-0.766976016781594,-0.139838056495442,-0.00124418531034752,-1.52505876821181,1.00430427170785,0.157332938264285,0.0693180218695043,-0.843067381280674,-0.455280371223176,1.09864839356821,-0.311324366580366,0.557250649886107,0.270445493236118,0.0929698415866892,-1.341245809999,-0.61918697463548
New Orleans,332,0.172084087903051,99.3678601715873,113.912565926203,-0.928449571199012,-1.38666536130508,52.7,54.5,36.8,39.9,28.8,33.6,24,20,38,36,50.8,54.7,70.7,75.1,30.6,36.8,56,50.1,6,5.9,0.803989190955782,-1.46319923708711,1.1121827296212,-1.51504924576423,0.0977351637322181,-1.75076113675793,-2.86162621379632,0.736259585670812,1.67599925214075,-0.831803132193942,0.191170040942774,-1.52140819787135,-0.238181159723652,-1.352091960754,-1.34139601313093,0.146746440688643,1.01269084415116,0.147285376719685,-1.13839928511372,-1.87415554969232
Incarnate Word,333,0.170444012776626,97.8911444807464,112.332516665432,-1.15254617539542,-1.1266778206011,48.5,54.4,33.3,32.7,26.3,33.2,20,20.5,34.1,36.8,47.3,53.9,74.9,71.6,32.6,33.4,48.2,48.9,7.5,8.4,-0.71624139385283,-1.42621940536236,0.352735154654129,-0.16512502774037,-0.519915679491933,-1.61366130013985,-0.854340579771075,0.949591505848418,0.038742737335574,-1.17585046104898,-0.875035125948337,-1.25007187123508,0.901589700648854,0.00943045831389265,-0.945214610611483,0.967754859083572,-0.51086540246393,0.36454751725167,-0.529859710457898,-0.305444830871272
Austin Peay,334,0.162774924323672,96.9250898782748,111.759499808614,-1.29914823104158,-1.03239136568816,46.3,54.7,26.1,37,26,31.9,17.4,19.5,31.2,34.4,46,56.4,74,74.4,38.5,35.2,50.5,54,8.8,7.8,-1.5125526525621,-1.53715890053661,-1.20955699956385,-0.971329769060176,-0.594033780678831,-1.16808683113107,0.450395082345333,0.522927665493206,-1.17870441469904,-0.14370847448387,-1.27105418793646,-2.09799789197343,0.657353087711887,-1.07978747694043,0.22352052682089,0.533103343462726,-0.0616116374364026,-0.558816580009265,-0.00245874575618507,-0.681935403388323
The Citadel,335,0.159551849303294,97.8817910821647,113.096853802049,-1.15396558528784,-1.25244486935806,49.3,52.4,28.9,33.9,20.8,31.7,18.2,16.9,32.5,33.9,49.6,53.5,75.3,72.2,38.7,41.5,46.7,51.9,7.8,10.2,-0.426673663413095,-0.686622770867306,-0.601998939590192,-0.390112397411014,-1.87874753458507,-1.09953691282203,0.0489379555402842,-0.586398319430343,-0.632952243097318,0.0713211060505275,-0.174386016277035,-1.11440370791694,1.01013930639861,-0.223973384954892,0.263138667072836,-0.988176961210231,-0.803856988351447,-0.178607834078291,-0.408151795526734,0.82402688667988
Stony Brook,336,0.157129323531978,96.2752311096857,111.416541810746,-1.3977664986955,-0.975959703306401,47.5,50.3,29.4,26.2,21.9,27.4,19.6,14,31.1,33.8,48.1,50,75.2,70,44.4,43.8,52.2,53.6,7.3,7.6,-1.0782010569025,0.0899536953524986,-0.493506428880611,1.05355655797562,-1.60698116356644,0.374286330822372,-0.653612016368551,-1.82372345646046,-1.2206853509761,0.114327022157408,-0.631331087801797,0.0726927211167417,0.983001904961175,0.631840707030642,1.39225566425326,-1.54356500894798,0.270445493236118,-0.486395866498603,-0.610998320412008,-0.807432260894006
Sacred Heart,337,0.15666901567483,96.7460571045364,111.99529834857,-1.32631706041306,-1.07119058798258,48.4,50.2,27.6,26.5,28.8,30.8,18.8,19.4,30.6,34.1,49.8,49.7,67.5,71.1,36.1,36.9,51.1,53.3,8.6,8,-0.752437360157797,0.126933527077249,-0.884079467435105,0.997309715557957,0.0977351637322181,-0.791062280431341,-0.252154889563503,0.480261281457686,-1.43059003236138,-0.0146907261632326,-0.113460006740401,0.174443843605342,-1.10657800572175,0.203933661037877,-0.251897156202448,0.122599134265262,0.0555849969186049,-0.432080331365606,-0.0835973557102952,-0.556438545882639
South Carolina St.,338,0.155003479842148,100.004751278938,115.895155843205,-0.831799190028533,-1.71288853012843,47.2,57.8,29.6,44.1,34.2,34.4,20.7,21.1,31.1,39.6,47.6,56.8,66.4,72.4,33.6,37,51.9,58.5,8.6,10.5,-1.1867889558174,-2.68353368400394,-0.450109424596778,-2.30250503961149,1.43186098509639,-2.0249608099941,-1.20561556572549,1.20558981006154,-1.2206853509761,-2.3800161120416,-0.783646111643384,-2.23366605529156,-1.4050894215336,-0.301774666044487,-0.747123909351759,0.0984518278418815,0.211847176058614,-1.37354960700421,-0.0835973557102952,1.01227217293841
Holy Cross,339,0.148696960682313,95.2497659019129,110.855695731216,-1.55338431477802,-0.883675876117767,48.5,51.8,25.5,27.8,21.5,30.1,17.5,17.4,35.3,31.9,46.5,53.9,62.7,67.3,32,35.5,48,50.5,6.3,8.5,-0.71624139385283,-0.464743780518791,-1.33974801241535,0.753573398414759,-1.70580529848231,-0.551137566349693,0.400212941494701,-0.373066399252739,0.542513972660241,0.931439428188117,-1.11873916409488,-1.25007187123508,-2.4091732747189,1.68215800174016,-1.06406903136732,0.460661424192586,-0.549930947248932,0.0748646632090236,-1.01669137018256,-0.24269640211843
Presbyterian,340,0.147030684681325,94.7004693739822,110.343218431274,-1.63674192204774,-0.799350838800051,47.3,54,36.5,39.1,29.9,29.5,20.8,18.4,31.5,38.5,47.3,52,62,66.3,36.3,35,46.7,47.9,9.1,12.1,-1.15059298951243,-1.27830007846334,1.04708722319545,-1.3650576659838,0.369501534750845,-0.345487811422568,-1.25579770657612,0.0535974411024728,-1.05276160586788,-1.90695103486593,-0.875035125948337,-0.605648095473936,-2.59913508478099,2.07116440718813,-0.212279015950504,0.581397956309487,-0.803856988351447,0.545599301028324,0.119249169174979,2.01624703298387
Central Michigan,341,0.143342670297419,93.4563055725123,109.175302539013,-1.82554798993393,-0.607177348949648,46.5,51.9,36.9,41,30.5,32.5,22.9,19.2,30,35.6,47.4,50.9,70.4,67.7,38.1,40.5,47.6,51.6,10.8,8.8,-1.44016071995217,-0.501723612243541,1.13388123176312,-1.72128766796232,0.517737737124642,-1.3737365860582,-2.30962266443938,0.394928513386643,-1.68247565002371,-0.659779467766425,-0.84457212118002,-0.232560646349063,-0.319593364035973,1.52655543956097,0.144284246317001,-0.746703896976429,-0.628062036818937,-0.124292298945296,0.808927353784912,-0.0544511158599041
Columbia,342,0.142861646771336,95.4300778803264,111.51908959492,-1.52602136176748,-0.992833320398,45.5,52,28.1,28.8,25.3,30.9,19.9,17.6,30.4,33.1,45.4,53.2,71.1,70.2,40.7,34.5,46.7,53.2,4.5,12.5,-1.80212038300184,-0.538703443968294,-0.775586956725523,0.566083923689224,-0.766976016781594,-0.825337239585862,-0.804158438920445,-0.287733631181697,-1.51455190491549,0.415368434905562,-1.45383221654637,-1.01265258542834,-0.129631553973892,0.554039425941047,0.659320069592285,0.702134488426389,-0.803856988351447,-0.413975152987942,-1.74693885976954,2.26724074799524
Lindenwood,343,0.140689791139716,96.7440283527238,113.230180793466,-1.32662493036716,-1.27438301867318,48.8,52.4,28.3,31.1,23,31,19.5,17.8,36.2,35.2,45.7,52,73.1,69.2,35.6,41.3,45.7,54.8,9.6,8.2,-0.60765349493793,-0.686622770867306,-0.732189952441691,0.134858131820489,-1.33521479254781,-0.859612198740383,-0.603429875517919,-0.202400863110653,0.920342399153745,-0.487755803338907,-1.36244320224142,-0.605648095473936,0.41311647477492,0.943045831389016,-0.35094250683231,-0.93988234836347,-0.999184712276459,-0.703658007030587,0.322095694060253,-0.430941688376956
Central Connecticut,344,0.13560755148169,97.5525735719386,114.601133420922,-1.20392545673856,-1.49996497417482,48.1,51.3,23.3,26.5,28.5,28.2,17.9,16.4,32.7,35.4,47.5,50.2,70.9,74.3,35.7,37.2,52.1,56.5,10.6,9,-0.861025259072697,-0.279844621895029,-1.81711505953751,0.997309715557957,0.0236170625453197,0.100086657586206,0.199484378092178,-0.799730239607949,-0.548990370543205,-0.573767635552664,-0.814109116411702,0.00485863945767293,-0.18390635684877,-1.04088683639563,-0.331133436706337,0.0501572149951203,0.250912720843617,-1.0114460394509,0.727788743830802,0.0710457416457791
Houston Christian,345,0.133032205586128,102.790420368492,120.987155405687,-0.409064477276548,-2.55074623265903,51.7,57.4,41.1,33.1,28.4,31.3,21.2,16.6,36.4,37.5,49.6,58,73.3,71.5,40.9,33.6,56.9,53.2,6.4,9.5,0.442029527906113,-2.53561435710493,2.0452183217236,-0.240120817630584,-0.00108897118364586,-0.962437076203946,-1.45652626997865,-0.714397471536907,1.00430427170785,-1.47689187379713,-0.174386016277035,-2.64067054524597,0.467391277649802,0.0483310988586874,0.698938209844229,0.919460246236811,1.18848579568367,-0.413975152987942,-0.976122065205501,0.384787885409988
Coppin St.,346,0.13301291353576,98.9649025389259,116.486109983293,-0.989599755811061,-1.81012645641641,51.4,53.3,37.2,34.1,18.6,35.7,20.1,18.5,33.9,34.1,51.7,54.8,71.7,72.1,44.4,41.7,46,58.7,7,10.1,0.333441628991211,-1.01944125639008,1.19897673818887,-0.427610292356121,-2.42228027662232,-2.47053527900287,-0.904522720621706,0.0962638251379946,-0.0452191352185386,-0.0146907261632326,0.465337083857633,-1.55532523870088,0.0331928546507538,-0.185072744410092,1.39225566425326,-1.03647157405699,-0.940586395098956,-1.40975996375954,-0.732706235343173,0.761278457927039
Bethune Cookman,347,0.133012830077274,97.3725221537049,114.611814368093,-1.23124886885991,-1.50172245937245,46.7,52.5,32.5,35,26.3,33.9,18.3,19.1,35.7,35.3,43.4,52.1,69.9,73.6,33.1,36.6,46.3,52.1,7.2,9.1,-1.36776878734223,-0.723602602592056,0.179147137518797,-0.596350819609104,-0.519915679491933,-1.85358601422149,-0.00124418531034752,0.352262129351122,0.710437717768466,-0.530761719445784,-2.06309231191272,-0.639565136303471,-0.455280371223176,-0.768582352582047,-0.846169259981621,0.195041053535402,-0.881988077921453,-0.214818190833623,-0.651567625389063,0.133794170398621
Albany,348,0.127587538734181,98.8322729393788,116.815363848047,-1.00972674644222,-1.86430318665513,47.3,55.3,31,36.8,27.8,26.7,19.2,16.6,32.2,35.3,46.6,56.5,72.9,73.9,41.2,34.1,49,53.8,4.4,10.9,-1.15059298951243,-1.75903789088513,-0.146330394609949,-0.933831874115069,-0.149325173557441,0.614211044904019,-0.452883452966026,-0.714397471536907,-0.758895051928484,-0.530761719445784,-1.08827615932656,-2.13191493280296,0.358841671900042,-0.885284274216442,0.758365420222147,0.79872371411991,-0.35460322332392,-0.522606223253933,-1.7875081647466,1.26326588794977
Eastern Illinois,349,0.123664205472104,94.5896573047653,112.148581780567,-1.65355802860739,-1.09641244878454,48,52.2,32.4,32.5,25.3,32.2,19.2,19.7,32.6,34.6,47.7,52.4,63.4,70.5,27.7,42.6,55,59.4,10.1,8.8,-0.897221225377664,-0.6126631074178,0.15744863537688,-0.127627132795262,-0.766976016781594,-1.27091170859464,-0.452883452966026,0.608260433564248,-0.590971306820262,-0.22972030669763,-0.753183106875066,-0.741316258792071,-2.21921146465682,0.437337504306657,-1.91585904678413,-1.25379733186742,0.817363120226151,-1.53649621240319,0.524942218945527,-0.0544511158599041
Hampton,350,0.122154000043826,98.2702957005866,116.654487251875,-1.09500869450449,-1.8378319166548,45.1,53.9,32.1,35.3,26.5,30.3,16,15.7,32.1,37.9,43.4,52.2,68.7,69.5,36.6,36.7,45.6,54.7,8.7,9.5,-1.94690424822171,-1.24132024673859,0.0923531289511317,-0.652597662026764,-0.470503612034001,-0.619687484658736,1.15294505425417,-1.0983949278566,-0.80087598820554,-1.64891553822465,-2.06309231191272,-0.673482177133005,-0.780929188472464,0.826343909754627,-0.152851805572586,0.170893747112022,-1.01871748466896,-0.685552828652923,-0.0430280507332405,0.384787885409988
Evansville,351,0.119736371000259,92.4284018884559,109.9368818943,-1.98153585304581,-0.732490621483465,45.1,55.8,29.4,30.1,20.7,25.5,17.6,18.9,32.2,38.1,43.4,54.8,63,76.3,33.6,41.2,45,57.9,5.8,7,-1.94690424822171,-1.94393704950889,-0.493506428880611,0.322347606546026,-1.90345356831403,1.02551055475827,0.350030800644071,0.266929361280079,-0.758895051928484,-1.73492737043841,-2.06309231191272,-1.55532523870088,-2.32776107040658,-1.81889964729157,-0.747123909351759,-0.915735041940091,-1.13591411902397,-1.26491853673821,-1.21953789506783,-1.18392283341106
Monmouth,352,0.117041351974221,92.5800068832126,110.364739412937,-1.95852928196722,-0.802891986050999,43.8,54.4,33.1,38.8,30.3,32.9,21.1,21,28.8,37,44,53.4,66.7,71.9,25.1,46,52.9,55.9,8.5,9.4,-2.41745181018628,-1.42621940536236,0.309338150370295,-1.30881082356614,0.46832566966671,-1.51083642267628,-1.40634412912801,1.16292342602602,-2.18624688534838,-1.26186229326274,-1.88031428330281,-1.08048666708741,-1.32367721722128,-0.107271463320503,-2.43089487005942,-2.07480575026234,0.407174899983626,-0.902814969184906,-0.12416666068735,0.322039456657147
Alabama St.,353,0.113631794551485,93.4091432067392,111.677207387254,-1.83270503856637,-1.01885064592769,42.3,49.7,31.2,34.6,31.7,34.4,18.7,17.7,30.8,34.2,40.4,48.9,70.3,69,33.1,34.7,44.6,46,9.1,12.3,-2.96039130476078,0.311832685701011,-0.102933390326116,-0.521355029718888,0.814210141872235,-2.0249608099941,-0.201972748712871,-0.245067247146175,-1.34662815980726,-0.0576966422701127,-2.97698245496224,0.445780170241615,-0.346730765473416,1.02084711247861,-0.846169259981621,0.653839875579627,-1.21404520859397,0.889597690203966,0.119249169174979,2.14174389048956
VMI,354,0.108352412459373,98.3929652265397,118.18438667579,-1.07639317875221,-2.08956760529649,47.8,56.9,21,28.1,28.9,27.3,19.3,14.6,34.2,37.4,45,57.7,75.8,71.3,44.1,50.1,43.9,60.4,4,12.8,-0.969613157987599,-2.35071519848116,-2.31618060880158,0.697326555997098,0.122441197461185,0.408561289976894,-0.503065593816658,-1.56772515224733,0.0807236736126304,-1.43388595769025,-1.57568423561964,-2.53891942275737,1.14582631358582,0.126132379948282,1.33282845387535,-3.06484531362094,-1.35077461534148,-1.71754799617985,-1.94978538465482,2.45548603425377
Lamar,355,0.105157848560983,95.7489307935629,115.344054884782,-1.4776343529901,-1.62220820362378,47.6,53,32.2,30.8,31.9,33.5,21.2,17.1,31.9,34.1,47.5,54.5,71.1,67.4,30.6,43.9,52.7,64.4,9.9,10.3,-1.04200509059753,-0.908501761215819,0.114051631093048,0.19110497423815,0.863622209330168,-1.71648617760341,-1.45652626997865,-0.501065551359301,-0.884837860759653,-0.0146907261632326,-0.814109116411702,-1.45357411621228,-0.129631553973892,1.64325736119536,-1.34139601313093,-1.56771231537136,0.368109355198624,-2.44175513128646,0.443803608991418,0.886775315432723
Delaware St.,356,0.103793280283951,92.5882034292106,111.678029001049,-1.95728542836989,-1.01898583750375,45.9,53.9,29.2,37.2,30.4,29.5,23.5,19,31.8,39,45.1,50.5,69.6,70.1,30.8,43.1,51.5,62.6,8.7,8.9,-1.65733651778197,-1.24132024673859,-0.536903433164443,-1.00882766400528,0.493031703395676,-0.345487811422568,-2.61071550954316,0.3095957453156,-0.926818797036708,-2.12198061540033,-1.54522123085132,-0.0968924830309278,-0.536692575535501,0.592940066485847,-1.30177787287899,-1.37453386398432,0.133716086488609,-2.11586192048849,-0.0430280507332405,0.00829731289293751
Florida A&M,357,0.103675396414107,90.9572387562728,109.722889013926,-2.20478983767264,-0.697279388468259,45,51.1,31.4,44.6,27.6,33.6,24,18,32.1,33.2,43.2,51.8,70.5,66.4,35.5,34.6,47.4,50.6,9.7,10.5,-1.98310021452667,-0.205884958445523,-0.0595363860422834,-2.39624977697425,-0.198737241015374,-1.75076113675793,-2.86162621379632,-0.117068095039611,-0.80087598820554,0.372362518798682,-2.12401832144935,-0.537814013814868,-0.292455962598534,2.03226376664333,-0.370751576958283,0.677987182003008,-0.66712758160394,0.0567594848313579,0.362664999037308,1.01227217293841
Mississippi Valley St.,358,0.102200040499513,93.4259252507303,112.857586013504,-1.83015830658999,-1.21307480321018,45.4,53.3,38,39.8,28.7,32.4,23.4,19.5,34.9,35.8,42.8,53,66.5,68.5,27.6,39.5,47,53.5,6,9.1,-1.83831634930681,-1.01944125639008,1.3725647553242,-1.49630029829168,0.0730291300032526,-1.33946162690368,-2.56053336869253,0.522927665493206,0.374590227552019,-0.745791299980182,-2.24587034052262,-0.944818503769275,-1.37795202009616,1.2153503152026,-1.9356681169101,-0.505230832742626,-0.745258671173944,-0.468290688120938,-1.13839928511372,0.133794170398621
St. Francis NY,359,0.102035310200563,92.0278228259801,111.186061106793,-2.04232508158166,-0.938035498733657,45.9,50.5,31.1,31.6,30.9,31.8,21.1,19.6,36.5,39.7,41.6,47.1,70,69.3,33.1,27.4,51.2,54.2,11.2,8.3,-1.65733651778197,0.0159940319029926,-0.124631892468032,0.0411133944577204,0.616561872040506,-1.13381187197655,-1.40634412912801,0.565594049528728,1.04628520798491,-2.42302202814848,-2.61142639774243,1.05628690517322,-0.428142969785737,0.904145190844222,-0.846169259981621,2.41659324448639,0.0751177693111063,-0.595026936764596,0.971204573693131,-0.368193259624113
IUPUI,360,0.0866661839549142,97.1082163725182,119.177249129916,-1.27135816572781,-2.25293711162408,49.7,55,32.2,36,29,31.9,23.2,16.7,29.8,37.2,51.7,54.6,69.3,76.5,28.8,39.2,44.7,54.8,6.7,8.2,-0.281889798193226,-1.64809839571087,0.114051631093048,-0.78384029433464,0.14714723119015,-1.16808683113107,-2.46016908699127,-0.671731087501387,-1.76643752257782,-1.3478741254765,0.465337083857633,-1.48749115704182,-0.618104779847822,-1.89670092838116,-1.69795927539844,-0.432788913472486,-1.19451243620147,-0.703658007030587,-0.854414150274337,-0.430941688376956
